ProjectID,RequirementText,IsFunctional,IsQuality,Availability (A),Fault Tolerance (FT),Legal (L),Look & Feel (LF),Maintainability (MN),Operability (O),Performance (PE),Portability (PO),Scalability (SC),Security (SE),Usability (US),Other (OT),CleanedRequirementText,IsOutlierRule,OutlierProbability,IsOutlierModel,IsOutlierFinal
3,'Program Administrators/Nursing Staff Members shall have the ability to modify information relating to cohorts including cohort identifier program of study preferred sequence of classes and quarters that a cohort will be taking specific classes.',1,0,0,0,0,0,0,0,0,0,0,0,0,0,program administratorsnursing staff member shall ability modify information relating cohort including cohort identifier program study preferred sequence class quarter cohort taking specific class,0,0.0940869627163967,0,0
3,'Program Administrators/Nursing Staff Members shall have the ability to modify information relating to a Program of Study within the Nursing Department including the Program of study name and required classes for that Program of Study.',1,0,0,0,0,0,0,0,0,0,0,0,0,0,program administratorsnursing staff member shall ability modify information relating program study within nursing department including program study name required class program study,0,0.1643230642487566,0,0
3,'Program Administrators/Nursing Staff Members shall have the ability to modify information relating to a Clinical Site including the clinical site name site contact person contact information and address.',1,0,0,0,0,0,0,0,0,0,0,0,0,0,program administratorsnursing staff member shall ability modify information relating clinical site including clinical site name site contact person contact information address,0,0.12322519989205903,0,0
3,'Program Administrators/Nursing Staff Members shall have the ability to modify information relating to a Clinical Lab Section including the clinical site name the department/section for the lab the class instructor day and time of lab and contact information.',1,0,0,0,0,0,0,0,0,0,0,0,0,0,program administratorsnursing staff member shall ability modify information relating clinical lab section including clinical site name departmentsection lab class instructor day time lab contact information,0,0.045058811304372504,0,0
3,'Program Administrators/Nursing Staff Members shall have the ability to modify information relating to a Nursing Student including student ID student name phone number e-mail status (full time or part time) and program of study.',1,0,0,0,0,0,0,0,0,0,0,0,0,0,program administratorsnursing staff member shall ability modify information relating nursing student including student id student name phone number email status full time part time program study,0,0.12546020433219676,0,0
4,'The Disputes application shall comply with the corporate standards for user interface creation for internally and externally used applications.',0,1,0,0,1,1,0,0,0,0,0,0,0,0,dispute application shall comply corporate standard user interface creation internally externally used application,0,0.012946544990244701,0,0
4,'All screens created as part of the Disputes application must comply with corporate standards for interface creation.',0,1,0,0,1,1,0,0,0,0,0,0,0,0,screen created part dispute application must comply corporate standard interface creation,0,0.056278253216788435,0,0
4,'The list of dispute cases that are displayed after a search is performed must be color coded for easy identification of dispute cases based upon the dispute case status.',0,1,0,0,0,1,0,0,0,0,0,0,0,0,list dispute case displayed search performed must color coded easy identification dispute case based upon dispute case status,0,0.07105020757334482,0,0
4,'100% of the cardmember and merchant services representatives shall use the Disputes application regularly after a 2-day training course.',0,1,0,0,0,0,0,0,0,0,1,0,1,0,NUM cardmember merchant service representative shall use dispute application regularly NUM day training course,0,0.04748593770379516,0,0
4,'100% of cardmember services representatives shall be able to successfully create a dispute case on the first encounter after completing the training course.',0,1,0,0,0,0,0,0,0,0,1,0,1,0,NUM cardmember service representative shall able successfully create dispute case first encounter completing training course,0,0.03383747544371716,0,0
4,'100% of merchant services representatives shall be able to successfully perform a follow up action on a dispute case on the first encounter after completing the training course.',0,1,0,0,0,0,0,0,0,0,1,0,1,0,NUM merchant service representative shall able successfully perform follow action dispute case first encounter completing training course,0,0.05139762115153915,0,0
4,'The maximum wait time for a user navigating from one screen to another within the Disputes application shall be no more than 5 seconds.',0,1,0,0,0,0,0,0,1,0,0,0,0,0,maximum wait time user navigating one screen another within dispute application shall NUM second,0,0.03222897534575836,0,0
4,'The Disputes application shall support 350 concurrent users without any degradation of performance in the application.',0,1,0,0,0,0,0,0,1,0,1,0,0,0,dispute application shall support NUM concurrent user without degradation performance application,0,0.04402555387484687,0,0
4,'The Disputes application shall be available 24x7x365 with the exception of the following scheduled maintenance windows. Monday â€“ Saturday 3:00am to 4:00am EST Sunday 1:00amd to 5:00am EST',0,1,1,0,0,0,0,1,0,0,0,0,0,0,dispute application shall available NUM x NUM x NUM exception following scheduled maintenance window monday â saturday NUM am NUM am est sunday NUM amd NUM am est,0,0.1225953619250985,0,0
4,'The Disputes application shall interface with the Statement Database. The Statement Database provides the transaction details to the Disputes System. All transaction details must be obtained from the Statement Database',0,1,0,0,0,0,0,1,0,0,0,0,0,0,dispute application shall interface statement database statement database provides transaction detail dispute system transaction detail must obtained statement database,0,0.011087154568441804,0,0
4,'The Disputes application shall interface with the Cardmember Information Database. The Cardmember Information Database provides detailed information with regard to a cardmember. All cardmember detail information must be obtained from the Cardmember Information Database.',0,1,0,0,0,0,0,1,0,0,0,0,0,0,dispute application shall interface cardmember information database cardmember information database provides detailed information regard cardmember cardmember detail information must obtained cardmember information database,0,0.007519572443912814,0,0
4,'The Disputes applications shall interface with the Merchant Information Database. The Merchant Information Database provides detailed information with regard to the merchant. All merchant detail information shall be obtained from the Merchant Information Database.',0,1,0,0,0,0,0,1,0,0,0,0,0,0,dispute application shall interface merchant information database merchant information database provides detailed information regard merchant merchant detail information shall obtained merchant information database,0,0.033694931983420676,0,0
4,'The Disputes application shall interface with the Letters application. This will allow the Disputes application to request letters as part of the dispute initiation and dispute follow up process. All letter requests must be sent to the Print Letter Utility application.',0,1,0,0,0,0,0,1,0,0,0,0,0,0,dispute application shall interface letter application allow dispute application request letter part dispute initiation dispute follow process letter request must sent print letter utility application,0,0.014398489976983321,0,0
4,The Disputes application shall interface with the Cardmember Posting and Billing System. This will allow the Disputes application to request adjustments to cardmember and merchant's accounts. All adjustment requests must be sent to the Cardmember Posting and Billing System.',0,1,0,0,0,0,0,1,0,0,0,0,0,0,dispute application shall interface cardmember posting billing system allow dispute application request adjustment cardmember merchant account adjustment request must sent cardmember posting billing system,0,0.001991945413471819,0,0
4,'The Disputes application shall ensure that only users with the appropriate access level are allowed to initiate dispute requests.',0,1,0,0,0,0,0,0,0,0,0,1,0,0,dispute application shall ensure user appropriate access level allowed initiate dispute request,0,0.049957963731100855,0,0
4,'Only users with Update access must be able to initiate dispute requests.',1,1,0,0,0,0,0,0,0,0,0,1,0,0,user update access must able initiate dispute request,0,0.006004809496154987,0,0
4,'The Disputes application shall ensure that only authorized users are allowed to logon to the application.',0,1,0,0,0,0,0,0,0,0,0,1,0,0,dispute application shall ensure authorized user allowed logon application,0,0.07596979376517919,0,0
4,'All authorized users once authenticated must be able to logon to the Disputes System',0,1,0,0,0,0,0,0,0,0,0,1,0,0,authorized user authenticated must able logon dispute system,0,0.006103861293956598,0,0
4,The Disputes System shall generate a User Report that details any new users that have been added and any changes to an existing user's access level. The report will be reviewed for auditing purposes.',1,0,0,0,0,0,0,0,0,0,0,0,0,0,dispute system shall generate user report detail new user added change existing user access level report reviewed auditing purpose,0,0.00432122303510774,0,0
4,All additions of new users and modifications to user's access shall be recorded on the User Report.',1,0,0,0,0,0,0,0,0,0,0,0,0,0,addition new user modification user access shall recorded user report,0,0.002935506852411219,0,0
4,'If a user account is revoked it can only be re-instantiated by the System Administrator.',0,1,0,0,0,0,0,0,0,0,0,1,0,0,user account revoked reinstantiated system administrator,0,0.04500005374020302,0,0
4,'Only the System Administrator shall be able to reset a revoked user logon account',0,1,0,0,0,0,0,0,0,0,0,1,0,0,system administrator shall able reset revoked user logon account,0,0.005692279070814144,0,0
4,'The Disputes application shall manipulate and view business data. Users will not have direct access to data files or databases.',1,1,0,0,0,0,0,0,0,0,0,1,0,0,dispute application shall manipulate view business data user direct access data file database,0,0.004320035442891999,0,0
4,'All updates to data files or database must be initiated from the Disputes System.',0,0,0,0,0,0,0,0,0,0,0,0,0,0,update data file database must initiated dispute system,0,0.00036039479477249764,0,0
